User_ID,Exercise_Type,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Total_Calories_Burned
17040587,"Rock climbing, rappelling",female,40,173.0,68.0,21.0,89.0,40.4,39.21824132298502
15019770,"Riding a horse, general",male,24,186.0,90.0,13.0,97.0,39.7,16.05309478208955
10446758,"Walk / run, playing with animals",male,43,186.0,84.0,15.0,80.0,40.1,17.287948226865666
17227464,"Running, stairs, up",female,26,185.0,79.0,4.0,76.0,38.8,16.269600336716405
14503273,"Rock climbing, rappelling",female,62,153.0,59.0,23.0,104.0,41.0,37.26831475860693
16216461,"Cycling, 12-13.9 mph, moderate",female,24,155.0,60.0,18.0,99.0,40.6,29.66085478208952
17514764,"Cross country snow skiing, slow",female,39,165.0,64.0,29.0,96.0,40.8,44.58543072159202
17119003,Mild stretching,male,20,176.0,75.0,6.0,83.0,39.1,3.863994537313433
14937430,"Cleaning, dusting",male,24,168.0,69.0,10.0,103.0,40.0,5.924791623880596
10824977,Snow shoeing,male,22,194.0,92.0,19.0,97.0,40.5,48.00664273990044
12051718,"Walking 4.0 mph, very brisk",male,38,188.0,89.0,1.0,77.0,37.7,1.5274202847761231
16219360,"Track and field (shot, discus)",female,58,179.0,79.0,11.0,88.0,39.8,11.92319603900497
12525662,Unicycling,male,23,193.0,88.0,1.0,84.0,37.7,1.5102582591044815
14421260,"Horesback riding, saddling horse",male,42,197.0,97.0,12.0,95.0,40.0,13.987558674626875
19976655,General cleaning,female,75,158.0,57.0,12.0,87.0,40.0,8.21949324179105
19778669,Kickball,female,27,184.0,72.0,22.0,98.0,41.0,38.05135897791043
15331150,"Running, 5 mph (12 minute mile)",female,37,166.0,65.0,25.0,101.0,40.7,44.62860094527358
19441838,Playing paddleball,male,22,187.0,89.0,21.0,99.0,40.3,38.46568480477613
18175714,"Carrying 16 to 24 lbs, upstairs",male,35,182.0,89.0,24.0,108.0,40.8,43.96078263402987
17761176,"Walking 2.0 mph, slow",male,22,191.0,92.0,2.0,84.0,38.1,1.5799444330348258
18300893,"Weight lifting, body building, vigorous",male,60,191.0,101.0,3.0,82.0,38.3,6.2360098961194055
12646743,Bowling,female,79,154.0,56.0,5.0,89.0,39.3,2.8813247044776134
11914274,"Ballroom dancing, slow",female,42,158.0,57.0,13.0,84.0,40.0,7.625220021492542
19619939,Track and field (hurdles),female,46,196.0,85.0,25.0,102.0,40.7,72.9386091044778
10352816,"Canoeing, camping trip",female,32,173.0,68.0,4.0,84.0,39.2,3.732001521990049
10984640,Bird watching,male,46,176.0,83.0,16.0,98.0,39.9,11.403077212338308
10387101,Wrestling,female,43,166.0,69.0,15.0,96.0,40.0,21.30122192238807
17211799,"Ballroom dancing, fast",male,41,194.0,96.0,16.0,94.0,40.3,28.99522544716416
18063957,Race walking,male,55,194.0,96.0,19.0,94.0,40.7,40.688421005373215
10589768,"Rowing machine, vigorous",female,22,177.0,71.0,15.0,98.0,40.4,31.075452519403072
18044059,Pushing stroller or walking with children,female,56,143.0,49.0,27.0,106.0,40.8,11.360143939701492
18748015,Rugby,male,30,194.0,93.0,18.0,96.0,40.5,57.45846194865686
18695664,Wallyball,female,47,169.0,67.0,26.0,108.0,40.8,41.84688594666665
14623808,"Cross country skiing, vigorous",female,25,177.0,73.0,15.0,95.0,39.9,33.81646835522381
12726357,"Canoeing, rowing, vigorous",male,37,170.0,68.0,16.0,96.0,40.6,44.80857090547268
16010913,"Swimming laps, freestyle, slow",male,33,179.0,76.0,16.0,91.0,40.5,29.21114426587064
14156424,"Running, 7 mph (8.5 min mile)",male,23,179.0,84.0,26.0,107.0,40.6,86.20089448119387
14192326,"Calisthenics, vigorous, pushups, situps…",male,20,192.0,89.0,10.0,89.0,39.6,24.44274144079599
19714391,"Jumping rope, moderate",female,70,180.0,78.0,18.0,97.0,40.4,48.19096808597027
12014300,"Walk / run, playing with animals",female,39,179.0,76.0,20.0,105.0,40.5,20.855302622885567
18372001,"Standing, playing with children, light",female,59,167.0,63.0,4.0,78.0,38.5,2.4225874817910444
14365768,"Sledding, tobagganing, luge",female,30,165.0,65.0,16.0,101.0,40.3,24.98321549054725
11110826,Watering lawn or garden,male,58,183.0,83.0,3.0,85.0,38.4,1.2867795737313428
19558663,"Rock climbing, rappelling",male,53,175.0,75.0,7.0,95.0,39.9,14.418471074626847
13568528,"Ice skating, < 9 mph",male,67,177.0,77.0,3.0,77.0,38.3,4.360610077014923
13872358,"Golf, driving range",female,25,154.0,58.0,4.0,91.0,39.2,2.387383326567165
12528971,"Table tennis, ping pong",female,21,171.0,71.0,29.0,112.0,41.0,28.25070269771144
17636190,"Cycling, 16-19 mph, very fast, racing",male,34,181.0,83.0,25.0,102.0,40.9,85.457522636816
18977305,Walking the dog,female,53,148.0,51.0,27.0,106.0,40.9,14.169943278805976
10554747,Ski mobiling,male,64,195.0,99.0,13.0,87.0,40.3,30.916729169552227
11156542,"Crew, sculling, rowing, competition",male,27,189.0,95.0,14.0,95.0,40.4,54.77518318407965
18888891,"Stationary cycling, moderate",female,20,155.0,55.0,2.0,82.0,38.3,2.642455484577113
10457352,"Horseback riding, trotting",male,76,211.0,116.0,25.0,110.0,40.8,64.6910202388061
16551520,"Swimming, treading water, moderate",male,67,179.0,83.0,10.0,89.0,39.9,11.388092879601986
19091958,"Paddleball, competitive",male,36,191.0,93.0,15.0,98.0,40.3,47.88205162388072
15687829,"Rock climbing, mountain climbing",female,58,158.0,63.0,13.0,97.0,40.4,22.492814876417885
11001220,"Basketball, officiating",female,25,162.0,59.0,3.0,90.0,38.6,4.251951097910446
15149698,"Downhill snow skiing, racing",male,20,199.0,98.0,30.0,104.0,41.0,80.74343801791035
10180174,"Handball, team",female,23,171.0,63.0,24.0,104.0,40.8,41.52519669492533
18926027,"Rowing machine, vigorous",male,58,195.0,103.0,22.0,99.0,40.4,66.11922573611959
15147321,Swimming sidestroke,male,74,181.0,79.0,26.0,98.0,40.8,56.410551594825805
13632790,Stair machine,male,56,179.0,80.0,17.0,90.0,40.4,42.000362523383
16565434,"Backpacking, Hiking with pack",male,46,193.0,98.0,1.0,79.0,37.8,2.3541876135323374
11098375,"Handball, team",female,45,170.0,70.0,4.0,87.0,39.1,7.689851239800986
14392926,"Walking 4.0 mph, very brisk",male,46,187.0,88.0,7.0,97.0,39.5,10.57180781373137
18391534,"Swimming leisurely, not laps",female,47,166.0,68.0,27.0,103.0,40.9,37.78651541014927
19477660,Archery,male,54,199.0,97.0,11.0,96.0,39.9,12.821928785074633
10487865,"Snow skiing, downhill skiing, light",male,35,176.0,83.0,16.0,102.0,40.2,22.791170091940355
12476603,"Bagging grass, leaves",female,34,179.0,70.0,12.0,87.0,39.9,11.525298817910446
19202715,"Jumping rope, moderate",female,48,170.0,64.0,17.0,99.0,40.3,37.34456786149263
11758623,Playing tennis,female,54,149.0,55.0,25.0,109.0,40.4,33.030693557213915
14576993,"Running, 8.6 mph (7 min mile)",male,44,183.0,89.0,14.0,88.0,39.7,59.86362788696515
19148024,"Riding, snow blower",female,48,166.0,70.0,4.0,87.0,38.8,2.8813247044776134
11727872,Carrying heavy loads,female,35,151.0,51.0,29.0,108.0,40.8,40.61889279880592
15817315,Shoveling snow by hand,male,43,185.0,89.0,16.0,100.0,40.4,29.30718842268658
13839900,"Canoeing, rowing, light",female,72,168.0,64.0,9.0,86.0,39.7,5.927296534925375
17670151,"Stationary cycling, very light",male,33,199.0,104.0,8.0,82.0,39.6,8.561650550447764
10175007,"Ice skating, < 9 mph",male,28,207.0,103.0,10.0,96.0,40.1,19.443412897512424
14383101,"Golf, using power cart",female,55,161.0,61.0,23.0,110.0,40.7,16.85957458805971
11545356,"Backpacking, Hiking with pack",female,22,176.0,73.0,12.0,89.0,40.0,21.04355458626865
19811961,Croquet,female,32,169.0,62.0,4.0,75.0,39.2,2.129490322786069
16689592,"Cricket (batting, bowling)",male,48,206.0,111.0,13.0,86.0,40.1,24.764803044179168
15381496,"Jumping rope, moderate",female,42,164.0,64.0,6.0,83.0,39.1,13.180435715820929
18366265,"Volleyball, competitive",female,66,152.0,54.0,9.0,88.0,39.4,13.347384651940285
10530197,"Ballroom dancing, slow",male,27,189.0,93.0,16.0,95.0,40.3,15.312182715223887
18175714,"Walking 3.0 mph, moderate",male,35,182.0,89.0,24.0,108.0,40.8,24.197711493731333
11882151,"Running, 7 mph (8.5 min mile)",female,26,164.0,64.0,13.0,94.0,40.3,32.838435992835755
10519459,"Cross country skiing, racing",female,32,163.0,65.0,6.0,80.0,39.5,18.73741161791044
15037212,"Aerobics, step aerobics",female,38,157.0,57.0,1.0,82.0,37.9,1.6631932334328403
16063287,"Cross country skiing, uphill",male,79,199.0,101.0,11.0,97.0,40.1,62.91737396835816
15581071,"Cycling, >20 mph, racing",male,31,180.0,83.0,23.0,91.0,41.0,104.83507442726372
14878576,"Cycling, >20 mph, racing",female,75,174.0,76.0,18.0,101.0,40.5,75.12539644656718
18908334,"Basketball, shooting baskets",male,78,177.0,86.0,23.0,100.0,40.8,30.57638848557215
17046329,"Marching, rapidly, military",male,25,181.0,81.0,23.0,101.0,40.8,41.55840369134337
19431464,"Roller blading, in-line skating",female,36,179.0,75.0,18.0,94.0,40.0,55.59887014925378
19799377,"Skin diving, fast",female,79,149.0,54.0,13.0,93.0,40.1,38.55119028179106
12781381,Playing volleyball,female,48,169.0,69.0,7.0,88.0,39.3,4.970285115223883
13300533,"Stretching, hatha yoga",male,23,181.0,76.0,8.0,84.0,39.1,8.342121049154226
19230601,Jazzercise,female,22,167.0,65.0,26.0,99.0,41.0,34.78170536119405
15019146,"Whitewater rafting, kayaking, canoeing",male,20,181.0,77.0,18.0,94.0,40.2,23.786567580895586
19971278,Squash,female,38,170.0,70.0,13.0,91.0,39.9,37.47775691542292
10445536,"Ballroom dancing, fast",male,67,183.0,91.0,15.0,93.0,40.5,25.767241364179085
19553206,"Track and field (shot, discus)",male,36,187.0,89.0,10.0,93.0,39.7,12.211328509452734
12563494,"Horseback riding, trotting",female,39,173.0,69.0,3.0,92.0,38.6,4.617600410149263
15149196,"Walking, snow blower",male,44,191.0,85.0,17.0,97.0,40.5,17.364280313432843
16156697,"Shuffleboard, lawn bowling",female,43,173.0,69.0,2.0,79.0,38.2,1.420081461492538
15363879,Softball or baseball,female,33,159.0,60.0,20.0,94.0,40.5,20.5944308059702
19054536,Raking lawn,female,26,164.0,61.0,17.0,94.0,40.5,15.30473568238806
16686123,"Coaching: football, basketball, soccer…",female,60,155.0,56.0,25.0,110.0,40.8,19.208831363184075
10483502,"Canoeing, rowing, moderate",male,29,187.0,87.0,28.0,108.0,40.9,58.518377822089526
17968647,Ski machine,male,59,142.0,54.0,15.0,99.0,40.2,19.45808129552238
14874470,"Hockey, ice hockey",male,47,199.0,109.0,1.0,83.0,38.2,2.9935492326368123
14964864,"Soccer, competitive",female,54,153.0,51.0,8.0,87.0,39.5,14.004212948059736
12471502,Billiards,female,40,179.0,75.0,26.0,101.0,41.2,16.743976328358208
14711095,"Stretching, hatha yoga",female,33,157.0,60.0,3.0,80.0,38.7,2.4697068895522385
19507264,"Carrying 25 to 49 lbs, upstairs",female,51,175.0,67.0,1.0,77.0,37.4,1.8400715466666648
18492508,"Playing basketball, non game",male,58,186.0,90.0,20.0,103.0,40.6,37.0456033432836
14022979,"Swimming, treading water, moderate",male,75,188.0,96.0,21.0,103.0,40.4,27.660717162985065
13918753,"Horseback riding, walking",female,43,183.0,75.0,21.0,99.0,40.9,13.523980880597012
18493316,"Martial arts, tae kwan do",female,36,159.0,59.0,17.0,93.0,40.3,34.42702349731352
18455988,"Running, 5 mph (12 minute mile)",female,28,165.0,61.0,30.0,110.0,40.9,50.25867060298501
16035451,Raking lawn,male,52,191.0,91.0,22.0,100.0,40.8,29.546847479402985
13954641,"Volleyball, competitive",male,27,184.0,88.0,6.0,88.0,39.4,14.500862337910432
15297308,"Walking 3.5 mph, uphill",male,74,169.0,76.0,9.0,85.0,39.8,14.077329270447766
13319602,Horseshoe pitching,male,22,196.0,97.0,19.0,100.0,40.4,18.965290822686573
15594857,Pushing stroller or walking with children,male,41,178.0,84.0,1.0,79.0,37.7,0.7212789802985075
19282369,Wallyball,male,70,192.0,92.0,3.0,76.0,38.8,6.6301610340298485
12163871,"Running, stairs, up",male,48,187.0,87.0,1.0,70.0,37.7,4.479288700298504
14321936,"Swimming laps, freestyle, slow",male,49,198.0,97.0,22.0,93.0,40.9,51.263636400796
16596165,Juggling,male,36,193.0,97.0,15.0,104.0,40.6,19.96346402388059
14700383,"Football, competitive",male,78,195.0,105.0,10.0,96.0,40.1,32.42675047761188
13015812,Health club exercise,male,34,185.0,83.0,23.0,97.0,40.8,36.036383710049726
17086864,"Gardening, general",female,35,163.0,56.0,24.0,108.0,40.8,18.440478108656716
14007126,"Backpacking, Hiking with pack",male,31,171.0,74.0,12.0,94.0,39.6,21.331822457313425
17809520,"Teach physical education,exercise class",male,28,195.0,94.0,17.0,100.0,40.5,21.925508941691536
10440868,"Football, touch, flag, general",male,22,185.0,83.0,11.0,86.0,40.0,25.074407792636784
10489424,"Basketball, wheelchair",female,56,152.0,54.0,14.0,94.0,39.9,16.864279758806003
18335920,Juggling,male,49,179.0,82.0,18.0,101.0,40.4,20.251596494328357
12129584,Bowling,female,62,176.0,77.0,30.0,116.0,40.6,23.77092881194031
12653148,"Bagging grass, leaves",female,20,157.0,57.0,18.0,103.0,40.2,14.077329270447756
14613898,General housework,male,25,171.0,71.0,6.0,91.0,39.0,5.119158071641794
16929475,"Horse racing, galloping",female,41,171.0,69.0,21.0,105.0,40.1,39.7949801659701
17921022,"Horseback riding, trotting",female,25,165.0,63.0,26.0,113.0,40.8,36.53927281074635
13032869,Water volleyball,female,51,175.0,76.0,24.0,111.0,40.8,18.769772360597024
10168643,Pushing stroller or walking with children,male,26,197.0,90.0,24.0,104.0,40.7,18.54717377910448
18458539,"Ice skating, rapidly",female,71,159.0,59.0,23.0,103.0,40.6,41.90771466487554
13172849,"Downhill snow skiing, racing",male,20,183.0,81.0,17.0,97.0,40.5,37.817589847164136
13293493,"Children's games, hopscotch, dodgeball",female,45,167.0,63.0,16.0,97.0,40.2,17.299321877014968
11396322,"Track and field (high jump, pole vault)",female,44,172.0,61.0,5.0,82.0,38.9,6.277171677611943
16297888,"Softball, officiating",male,64,209.0,107.0,23.0,111.0,40.7,33.76638141771144
11027975,"Walking, under 2.0 mph, very slow",female,42,182.0,84.0,6.0,86.0,39.3,3.457589645373133
14920065,"Diving, springboard or platform",male,60,184.0,86.0,27.0,105.0,41.0,23.89441415641792
11597565,"Swimming laps, freestyle, slow",male,44,177.0,81.0,24.0,111.0,40.7,46.69939510925372
12929269,Unicycling,male,40,193.0,93.0,2.0,91.0,38.3,3.1921367749253813
10431709,Shoveling snow by hand,male,37,197.0,100.0,5.0,87.0,39.1,10.290445373134332
14839686,Badminton,male,50,184.0,87.0,15.0,96.0,40.1,20.1729964477612
12617696,"Volleyball, beach",female,28,181.0,71.0,11.0,99.0,40.2,21.44919220815918
12329594,"Swimming leisurely, not laps",male,24,190.0,89.0,27.0,103.0,40.9,49.455880463283606
12785942,"Walking 2.0 mph, slow",male,63,189.0,89.0,7.0,90.0,39.4,5.349485770547264
16379471,Skateboarding,male,36,188.0,94.0,16.0,99.0,40.6,25.81168661014932
19922074,"Walk/run, playing with children, vigorous",female,32,160.0,59.0,15.0,97.0,40.2,15.188392719403025
19842018,Roller skating,female,41,162.0,63.0,28.0,105.0,41.1,42.37537704358208
10421422,Ski mobiling,female,52,161.0,64.0,16.0,86.0,40.3,24.59885832915422
10642760,"Carrying 16 to 24 lbs, upstairs",male,67,178.0,86.0,5.0,86.0,39.1,8.849783020895526
15865351,"Aerobics, general",female,43,163.0,61.0,20.0,105.0,40.6,27.214842997014983
12768264,"Aerobics, general",male,23,171.0,68.0,23.0,100.0,40.5,34.88853643223888
17055708,"Golf, walking and pulling clubs",female,40,166.0,72.0,10.0,92.0,39.8,10.626238853731344
16088961,"Shuffleboard, lawn bowling",female,49,155.0,58.0,10.0,96.0,39.9,5.968458316417912
16764469,Playing paddleball,male,22,160.0,64.0,21.0,102.0,40.5,27.660717162985083
10698844,"Swimming laps, freestyle, fast",male,55,181.0,87.0,1.0,75.0,37.8,2.9861924668656794
17178684,"Crew, sculling, rowing, competition",male,65,163.0,69.0,10.0,91.0,39.9,28.417200298507485
13210180,Pushing a wheelchair,female,32,170.0,66.0,25.0,114.0,40.6,22.63897982089552
10783759,"Jumping rope, moderate",female,21,181.0,74.0,18.0,104.0,40.5,45.71963638925384
15226965,Cleaning gutters,female,63,173.0,71.0,29.0,108.0,40.9,35.336610857910536
12891699,"Running, 8 mph (7.5 min mile)",female,32,157.0,54.0,18.0,93.0,40.4,45.032342958806005
18472666,"Canoeing, camping trip",female,70,156.0,59.0,28.0,105.0,40.6,22.66642100855721
15015988,"Riding, snow blower",male,37,192.0,95.0,21.0,98.0,40.7,20.529438519402994
19097171,"Backpacking, Hiking with pack",male,43,189.0,93.0,14.0,88.0,40.3,31.277064008358195
12749952,"Boxing, in ring",male,30,189.0,89.0,15.0,91.0,40.3,54.98110492537318
12159858,"Aerobics, low impact",female,36,180.0,80.0,22.0,109.0,40.9,30.205165182089623
10212687,"Speed skating, ice, competitive",male,39,178.0,73.0,24.0,100.0,40.6,90.2036069301492
15473580,Trampoline,male,30,182.0,79.0,13.0,101.0,40.2,12.341256665671647
15372564,"Rock climbing, ascending rock",male,76,197.0,102.0,20.0,98.0,40.5,77.01856759402979
10046234,"Loading, unloading car",male,71,205.0,115.0,20.0,95.0,40.7,23.668024358208967
13704703,Carrying moderate loads upstairs,male,26,200.0,99.0,13.0,93.0,39.9,35.34585194865668
17779772,Playing volleyball,female,48,160.0,62.0,29.0,110.0,40.6,18.50222078089553
17609053,Carrying moderate loads upstairs,female,55,176.0,70.0,11.0,90.0,40.2,21.14709090945271
11684127,"Cross country skiing, uphill",female,44,169.0,68.0,10.0,90.0,39.7,38.509283797014895
11873348,"Skin diving, moderate",male,75,183.0,89.0,13.0,81.0,40.2,49.64768669233839
16004941,"Frisbee, ultimate frisbee",male,27,168.0,64.0,24.0,105.0,40.5,42.18432680119398
11346670,Ski mobiling,female,42,173.0,68.0,5.0,79.0,38.7,8.167589679601987
11639090,"Coaching: football, basketball, soccer…",female,71,160.0,65.0,8.0,86.0,39.7,7.134708792039799
16295152,"Soccer, competitive",male,31,176.0,75.0,20.0,97.0,40.5,51.4860770149255
17570264,"Running, stairs, up",female,39,151.0,56.0,17.0,107.0,40.2,49.01474531820892
18499369,Shoveling snow by hand,male,38,188.0,88.0,5.0,83.0,39.0,9.055591928358211
17290797,"Weight lifting, light workout",male,50,172.0,83.0,26.0,105.0,40.7,22.20678111522389
15801734,Curling,male,33,188.0,83.0,17.0,93.0,40.5,19.359757895323376
13763629,"Carrying 16 to 24 lbs, upstairs",female,21,174.0,65.0,20.0,110.0,40.7,26.755157970149263
18246392,Instructing aerobic class,male,68,190.0,99.0,19.0,98.0,40.4,38.71265549373136
10140158,"Golf, miniature golf",male,68,173.0,77.0,12.0,91.0,39.8,9.508371524776123
15647467,"Rowing machine, light",female,21,171.0,62.0,1.0,76.0,37.7,0.7450417850746274
10348443,"Climbing hills, carrying over 42 lb",male,73,213.0,121.0,27.0,112.0,40.9,100.89351791462666
17521796,"Swimming laps, freestyle, fast",female,27,168.0,68.0,4.0,90.0,39.0,9.336141965373155
13592166,"Jumping rope, moderate",female,24,158.0,54.0,11.0,90.0,39.7,20.388486497910492
17699499,Bowling,male,24,174.0,76.0,21.0,98.0,40.6,16.423550815522393
18344237,"Carpentry, general",male,20,180.0,87.0,7.0,82.0,39.6,7.318233017910452
16960227,"Swimming laps, freestyle, slow",male,22,182.0,85.0,15.0,87.0,40.5,30.62846129850745
19429571,"Running, on a track, team practice",male,41,176.0,81.0,13.0,93.0,40.3,36.14322606447771
14931366,Playing volleyball,female,34,161.0,62.0,1.0,80.0,37.4,0.6380076131343286
19917566,"Canoeing, rowing, vigorous",male,26,201.0,103.0,16.0,87.0,40.4,67.87180593034832
19209733,"Softball, officiating",male,76,198.0,109.0,14.0,92.0,40.3,20.93762618587064
18998025,"Boxing, sparring",male,22,173.0,74.0,20.0,98.0,40.4,45.706276863681495
10497000,Lacrosse,female,59,171.0,71.0,26.0,99.0,40.8,50.69809067383079
13463250,"Carrying infant, upstairs",male,44,186.0,93.0,21.0,93.0,40.4,33.517436136716505
19483259,"Horseback riding, walking",female,57,148.0,51.0,8.0,85.0,39.6,3.503355047164179
14290814,"Stationary cycling, vigorous",male,66,171.0,72.0,18.0,105.0,40.5,46.706706741492575
10388146,"Walking, snow blower",female,30,152.0,60.0,11.0,98.0,39.7,7.931089970149257
16454632,Softball or baseball,female,41,181.0,70.0,2.0,76.0,38.7,2.402683594029857
15507728,Handball,male,54,180.0,80.0,21.0,105.0,40.5,69.18970507462691
13126527,Snorkeling,female,48,156.0,54.0,23.0,106.0,40.4,21.31523588417916
10735509,"Cross country skiing, vigorous",male,30,177.0,79.0,6.0,91.0,39.2,14.638361644179074
18991649,Tai chi,male,31,188.0,84.0,18.0,106.0,40.4,20.7455378722388
15449322,"Running, 8.6 mph (7 min mile)",female,59,160.0,64.0,13.0,98.0,40.4,39.97314478487561
17355831,"Crew, sculling, rowing, competition",female,74,162.0,63.0,3.0,84.0,39.2,7.783841820895529
19302639,Krav maga training,female,50,160.0,58.0,17.0,92.0,40.1,33.84351462447769
10910225,Ski machine,male,54,195.0,100.0,9.0,82.0,39.6,21.6200903283582
16662695,"Children's games, hopscotch, dodgeball",female,27,166.0,66.0,27.0,106.0,40.5,30.58272974686575
17965001,Squash,male,23,172.0,78.0,20.0,97.0,40.3,64.24758328358214
16195919,"Snow skiing, downhill skiing, light",male,40,193.0,95.0,22.0,105.0,40.6,35.86863365373144
13373783,"Hockey, field hockey",female,40,170.0,68.0,21.0,99.0,40.8,39.21824132298502
17257633,"Climbing hills, carrying 21 to 42 lb",female,43,171.0,69.0,12.0,89.0,39.8,22.73998866626863
15975941,Paddle boat,female,35,157.0,60.0,30.0,97.0,41.1,24.69706889552238
14862392,"Rock climbing, mountain climbing",female,33,163.0,65.0,26.0,108.0,40.7,46.41374498308453
12500305,"Riding, snow blower",male,32,183.0,83.0,5.0,87.0,39.7,4.270534829850748
10683711,Swimming backstroke,male,32,186.0,91.0,21.0,108.0,40.5,45.906658463880575
11539773,"Boxing, in ring",female,32,197.0,90.0,22.0,105.0,40.7,81.54500955223887
12561963,"Running, general",male,24,190.0,85.0,4.0,90.0,38.9,9.337676505472626
11973957,Rugby,male,41,182.0,83.0,16.0,94.0,40.2,45.58234018388071
16893174,"Cycling, 12-13.9 mph, moderate",female,66,186.0,81.0,10.0,87.0,39.7,22.245641086567137
12131294,"Paddleball, competitive",female,44,158.0,54.0,12.0,100.0,40.1,22.241985270447817
11063451,"Tennis, doubles",female,32,160.0,61.0,27.0,114.0,40.6,33.89672705910449
19117012,"Canoeing, camping trip",female,66,171.0,62.0,3.0,80.0,38.6,2.5520304525373128
10519886,Ski mobiling,female,34,173.0,73.0,27.0,103.0,40.8,47.347997819104464
13977982,Softball or baseball,male,56,182.0,88.0,22.0,100.0,40.6,33.22568170029859
12374371,"Crew, sculling, rowing, competition",male,55,194.0,99.0,20.0,100.0,40.6,81.54500955223887
13367877,Water jogging,female,39,184.0,74.0,15.0,93.0,40.1,30.484767414925336
13058310,Carrying heavy loads,female,50,184.0,83.0,27.0,107.0,40.7,61.54627367283575
17793281,Water aerobics,male,24,180.0,77.0,18.0,96.0,40.4,19.016743049552232
16451689,"Horseback riding, walking",male,78,199.0,99.0,9.0,89.0,39.5,7.650709183880596
11434216,"Walk/run, playing with children, moderate",male,30,174.0,76.0,8.0,81.0,39.9,8.342121049154226
13629888,"Track and field (shot, discus)",female,60,173.0,70.0,11.0,97.0,39.8,10.56485724975124
15899947,"Golf, walking and pulling clubs",female,26,163.0,63.0,10.0,89.0,39.3,9.297958997014923
17001911,Walking the dog,female,36,164.0,57.0,2.0,79.0,37.9,1.173110772537314
15091212,Badminton,male,62,186.0,91.0,27.0,104.0,40.2,37.980882967164185
15895330,Polo,female,40,177.0,73.0,7.0,82.0,39.5,14.0339785126368
16028391,Walking using crutches,male,25,176.0,75.0,21.0,102.0,40.4,27.030190432835887
14277710,"Stationary cycling, vigorous",male,44,184.0,86.0,25.0,114.0,40.8,77.48411998009956
16408325,"Jumping rope, slow",male,30,177.0,77.0,19.0,100.0,40.9,40.17947272796015
10011812,"Walk / run, playing with animals",female,62,148.0,50.0,10.0,93.0,39.9,6.860296915422883
12259323,Bowling,female,58,166.0,66.0,30.0,115.0,41.1,20.37508183880598
16508917,"Cycling, 14-15.9 mph, vigorous",female,42,157.0,55.0,27.0,113.0,40.9,50.97121624477624
18233908,"Rowing machine, light",female,23,171.0,65.0,27.0,105.0,40.4,21.08948923880598
13334838,"Climbing hills, carrying over 42 lb",female,34,162.0,58.0,20.0,108.0,40.6,35.823838622885496
16027045,Curling,male,65,194.0,98.0,18.0,97.0,40.4,24.203127517611936
14313259,"Horse grooming, moderate",female,59,166.0,70.0,5.0,86.0,38.8,7.203311761194033
11757728,"Ice skating, rapidly",female,29,162.0,65.0,11.0,94.0,39.8,22.08107294427856
16188436,Carrying moderate loads upstairs,male,29,197.0,94.0,29.0,111.0,40.8,74.86619457034818
10806295,"Frisbee, ultimate frisbee",female,30,171.0,67.0,4.0,82.0,38.8,7.360286186666658
12569213,"Jumping rope, moderate",male,29,193.0,93.0,15.0,92.0,40.1,47.88205162388072
10738453,"Backpacking, Hiking with pack",female,65,162.0,62.0,14.0,86.0,39.8,20.85137600557213
13004804,"Jumping rope, moderate",male,69,171.0,74.0,13.0,90.0,39.6,33.01973739223889
14604733,Swimming butterfly,male,76,192.0,97.0,29.0,106.0,40.8,106.20256404019894
16997918,Snowmobiling,male,31,164.0,68.0,3.0,78.0,38.8,2.4514278089552253
17495811,"Martial arts, tae kwan do",female,74,158.0,58.0,15.0,88.0,39.8,29.86192466865679
16652577,"Cleaning, dusting",male,29,175.0,76.0,22.0,109.0,40.4,14.35688636975124
10052269,"Horseback riding, walking",male,28,195.0,100.0,22.0,107.0,41.0,18.890639960199003
10372852,"Diving, springboard or platform",female,61,172.0,68.0,16.0,92.0,40.2,11.196004565970156
17536066,"Track and field (shot, discus)",male,42,177.0,76.0,5.0,89.0,38.9,5.213825655721392
11272113,Wallyball,female,46,154.0,57.0,11.0,97.0,40.2,15.061996262089544
17280595,"Running, 6 mph (10 min mile)",male,56,196.0,94.0,5.0,86.0,39.0,16.132304131343325
14879979,"Cycling, mountain bike, bmx",female,21,162.0,63.0,8.0,91.0,39.8,14.706129642985116
19929360,"Carrying infant, upstairs",female,20,157.0,59.0,20.0,107.0,40.6,20.251190292537363
11155609,"Running, 9 mph (6.5 min mile)",male,25,194.0,93.0,2.0,69.0,37.9,9.576410324776113
13081421,"Running, 9 mph (6.5 min mile)",male,70,174.0,81.0,27.0,102.0,40.9,112.60005043164172
10338906,"Weeding, cultivating garden",female,58,158.0,57.0,12.0,89.0,40.0,10.573432620895526
12881038,"Carrying 25 to 49 lbs, upstairs",male,29,204.0,98.0,18.0,97.0,40.3,48.446062810746206
14654679,Badminton,male,56,176.0,83.0,29.0,110.0,40.6,37.20797122587066
15152578,"Cycling, <10 mph, leisure bicycling",male,26,190.0,93.0,3.0,77.0,38.4,3.8280456788059696
12056612,"Ice skating, < 9 mph",female,61,157.0,62.0,5.0,83.0,38.8,5.851900969154224
17399312,Playing racquetball,male,32,194.0,94.0,9.0,83.0,39.6,20.322884908656707
18331439,"Skin diving, fast",female,22,161.0,53.0,7.0,83.0,39.5,20.373919650348263
